word,root
وَمَلَإِي۟هِۦٓ,وملايه,وملايه
قَتَلْتُ,قتلت,قتلت
أَفْصَحُ,افصح,افصح
لِسَانًا,لسانا,لسانا
فَأَرْسِلْهُ,فارسله,فارسله
رِدْءًا,ردءا,ردءا
يُصَدِّقُنِىٓ,يصدقنى,يصدقنى
سَنَشُدُّ,سنشد,سنشد
عَضُدَكَ,عضدك,عضدك
بِأَخِيكَ,باخيك,باخيك
وَنَجْعَلُ,ونجعل,ونجعل
إِلَيْكُمَا,اليكما,اليكما
أَنتُمَا,انتما,انتما
ٱتَّبَعَكُمَا,اتبعكما,اتبعكما
مُّفْتَرًى,مفترى,مفترى
عَلِمْتُ,علمت,علمت
فَأَوْقِدْ,فاوقد,فاوقد
يَٰهَٰمَٰنُ,ياهامان,ياهامان
فَٱجْعَل,فاجعل,فاجعل
صَرْحًا,صرحا,صرحا
أَطَّلِعُ,اطلع,اطلع
إِلَٰهِ,الاه,الاه
لَأَظُنُّهُۥ,لاظنه,لاظنه
فَأَخَذْنَٰهُ,فاخذناه,فاخذناه
وَجُنُودَهُۥ,وجنوده,وجنوده
فَنَبَذْنَٰهُمْ,فنبذناهم,فنبذناهم
وَأَتْبَعْنَٰهُمْ,واتبعناهم,واتبعناهم
ٱلْمَقْبُوحِينَ,المقبوحين,المقبوحين
بِجَانِبِ,بجانب,بجانب
ٱلْغَرْبِىِّ,الغربى,الغربى
قَضَيْنَآ,قضينا,قضينا
وَلَٰكِنَّآ,ولاكنا,ولاكنا
فَتَطَاوَلَ,فتطاول,فتطاول
ثَاوِيًا,ثاويا,ثاويا
مُرْسِلِينَ,مرسلين,مرسلين
نَادَيْنَا,نادينا,نادينا
رَّحْمَةً,رحمة,رحمة
أَتَىٰهُم,اتىاهم,اتىاهم
نَّذِيرٍ,نذير,نذير
تُصِيبَهُم,تصيبهم,تصيبهم
سِحْرَانِ,سحران,سحران
تَظَٰهَرَا,تظاهرا,تظاهرا
بِكُلٍّ,بكل,بكل
مِنْهُمَآ,منهما,منهما
أَتَّبِعْهُ,اتبعه,اتبعه
وَصَّلْنَا,وصلنا,وصلنا
رَّبِّنَآ,ربنا,ربنا
يُؤْتَوْنَ,يوتون,يوتون
ٱللَّغْوَ,اللغو,اللغو
أَعْرَضُوا۟,اعرضوا,اعرضوا
نَبْتَغِى,نبتغى,نبتغى
أَحْبَبْتَ,احببت,احببت
نَّتَّبِعِ,نتبع,نتبع
نُتَخَطَّفْ,نتخطف,نتخطف
حَرَمًا,حرما,حرما
يُجْبَىٰٓ,يجبىا,يجبىا
ثَمَرَٰتُ,ثمرات,ثمرات
قَرْيَةٍۭ,قرية,قرية
بَطِرَتْ,بطرت,بطرت
مَعِيشَتَهَا,معيشتها,معيشتها
مَسَٰكِنُهُمْ,مساكنهم,مساكنهم
تُسْكَن,تسكن,تسكن
أُمِّهَا,امها,امها
مُهْلِكِى,مهلكى,مهلكى
فَمَتَٰعُ,فمتاع,فمتاع
وَزِينَتُهَا,وزينتها,وزينتها
وَعَدْنَٰهُ,وعدناه,وعدناه
لَٰقِيهِ,لاقيه,لاقيه
مَّتَّعْنَٰهُ,متعناه,متعناه
مَتَٰعَ,متاع,متاع
ٱلْمُحْضَرِينَ,المحضرين,المحضرين
يُنَادِيهِمْ,يناديهم,يناديهم
أَغْوَيْنَآ,اغوينا,اغوينا
أَغْوَيْنَٰهُمْ,اغويناهم,اغويناهم
غَوَيْنَا,غوينا,غوينا
تَبَرَّأْنَآ,تبرانا,تبرانا
أَجَبْتُمُ,اجبتم,اجبتم
فَعَمِيَتْ,فعميت,فعميت
ٱلْأَنۢبَآءُ,الانباء,الانباء
ٱلْمُفْلِحِينَ,المفلحين,المفلحين
وَيَخْتَارُ,ويختار,ويختار
ٱلْخِيَرَةُ,الخيرة,الخيرة
سَرْمَدًا,سرمدا,سرمدا
بِضِيَآءٍ,بضياء,بضياء
بِلَيْلٍ,بليل,بليل
تَسْكُنُونَ,تسكنون,تسكنون
فَعَلِمُوٓا۟,فعلموا,فعلموا
قَٰرُونَ,قارون,قارون
فَبَغَىٰ,فبغىا,فبغىا
ٱلْكُنُوزِ,الكنوز,الكنوز
مَفَاتِحَهُۥ,مفاتحه,مفاتحه
لَتَنُوٓأُ,لتنوا,لتنوا
بِٱلْعُصْبَةِ,بالعصبة,بالعصبة
ٱلْقُوَّةِ,القوة,القوة
تَفْرَحْ,تفرح,تفرح
ٱلْفَرِحِينَ,الفرحين,الفرحين
ءَاتَىٰكَ,ءاتىاك,ءاتىاك
ٱلدَّارَ,الدار,الدار
تَنسَ,تنس,تنس
نَصِيبَكَ,نصيبك,نصيبك
وَأَحْسِن,واحسن,واحسن
تَبْغِ,تبغ,تبغ
أُوتِيتُهُۥ,اوتيته,اوتيته
عِندِىٓ,عندى,عندى
يَعْلَمْ,يعلم,يعلم
وَأَكْثَرُ,واكثر,واكثر
ذُنُوبِهِمُ,ذنوبهم,ذنوبهم
زِينَتِهِۦ,زينته,زينته
يَٰلَيْتَ,ياليت,ياليت
قَٰرُونُ,قارون,قارون
حَظٍّ,حظظ,حظ
يُلَقَّىٰهَآ,يلقىاها,يلقىاها
ٱلصَّٰبِرُونَ,الصابرون,الصابرون
فَخَسَفْنَا,فخسفنا,فخسفنا
وَبِدَارِهِ,وبداره,وبداره
ٱلْمُنتَصِرِينَ,المنتصرين,المنتصرين
تَمَنَّوْا۟,تمنوا,تمنوا
وَيْكَأَنَّ,ويكان,ويكان
مَّنَّ,من,من
لَخَسَفَ,لخسف,لخسف
وَيْكَأَنَّهُۥ,ويكانه,ويكانه
نَجْعَلُهَا,نجعلها,نجعلها
يُجْزَى,يجزى,يجزى
لَرَآدُّكَ,لرادك,لرادك
مَعَادٍ,معاد,معاد
تَرْجُوٓا۟,ترجوا,ترجوا
يَصُدُّنَّكَ,يصدنك,يصدنك
هَالِكٌ,هالك,هالك
أَحَسِبَ,احسب,احسب
يُتْرَكُوٓا۟,يتركوا,يتركوا
يَقُولُوٓا۟,يقولوا,يقولوا
فَلَيَعْلَمَنَّ,فليعلمن,فليعلمن
وَلَيَعْلَمَنَّ,وليعلمن,وليعلمن
حَسِبَ,حسب,حسب
يَسْبِقُونَا,يسبقونا,يسبقونا
أَجَلَ,اجل,اجل
جَٰهَدَ,جاهد,جاهد
يُجَٰهِدُ,يجاهد,يجاهد
لِنَفْسِهِۦٓ,لنفسه,لنفسه
لَنُكَفِّرَنَّ,لنكفرن,لنكفرن
وَوَصَّيْنَا,ووصينا,ووصينا
جَٰهَدَاكَ,جاهداك,جاهداك
لِتُشْرِكَ,لتشرك,لتشرك
تُطِعْهُمَآ,تطعهما,تطعهما
فَأُنَبِّئُكُم,فانبيكم,فانبيكم
لَنُدْخِلَنَّهُمْ,لندخلنهم,لندخلنهم
أُوذِىَ,اوذى,اوذى
فِتْنَةَ,فتنة,فتنة
كَعَذَابِ,كعذاب,كعذاب
نَصْرٌ,نصر,نصر
أَوَلَيْسَ,اوليس,اوليس
صُدُورِ,صدور,صدور
سَبِيلَنَا,سبيلنا,سبيلنا
وَلْنَحْمِلْ,ولنحمل,ولنحمل
بِحَٰمِلِينَ,بحاملين,بحاملين
خَطَٰيَٰهُم,خطاياهم,خطاياهم
وَلَيَحْمِلُنَّ,وليحملن,وليحملن
أَثْقَالَهُمْ,اثقالهم,اثقالهم
وَأَثْقَالًا,واثقالا,واثقالا
أَثْقَالِهِمْ,اثقالهم,اثقالهم
وَلَيُسْـَٔلُنَّ,وليسـلن,وليسـلن
خَمْسِينَ,خمسين,خمسين
ٱلطُّوفَانُ,الطوفان,الطوفان
وَجَعَلْنَٰهَآ,وجعلناها,وجعلناها
وَإِبْرَٰهِيمَ,وابراهيم,وابراهيم
أَوْثَٰنًا,اوثانا,اوثانا
وَتَخْلُقُونَ,وتخلقون,وتخلقون
إِفْكًا,افكا,افكا
فَٱبْتَغُوا۟,فابتغوا,فابتغوا
وَٱعْبُدُوهُ,واعبدوه,واعبدوه
تُكَذِّبُوا۟,تكذبوا,تكذبوا
يُبْدِئُ,يبدي,يبدي
يُعِيدُهُۥٓ,يعيده,يعيده
بَدَأَ,بدا,بدا
يُنشِئُ,ينشي,ينشي
ٱلنَّشْأَةَ,النشاة,النشاة
وَيَرْحَمُ,ويرحم,ويرحم
تُقْلَبُونَ,تقلبون,تقلبون
وَلِقَآئِهِۦٓ,ولقايه,ولقايه
يَئِسُوا۟,ييسوا,ييسوا
رَّحْمَتِى,رحمتى,رحمتى
ٱقْتُلُوهُ,اقتلوه,اقتلوه
فَأَنجَىٰهُ,فانجىاه,فانجىاه
ٱتَّخَذْتُم,اتخذتم,اتخذتم
مَّوَدَّةَ,مودة,مودة
وَيَلْعَنُ,ويلعن,ويلعن
وَمَأْوَىٰكُمُ,وماوىاكم,وماوىاكم
فَـَٔامَنَ,فـامن,فـامن
مُهَاجِرٌ,مهاجر,مهاجر
ذُرِّيَّتِهِ,ذريته,ذريته
ٱلنُّبُوَّةَ,النبوة,النبوة
وَٱلْكِتَٰبَ,والكتاب,والكتاب
أَجْرَهُۥ,اجره,اجره
وَتَقْطَعُونَ,وتقطعون,وتقطعون
وَتَأْتُونَ,وتاتون,وتاتون
نَادِيكُمُ,ناديكم,ناديكم
بِعَذَابِ,بعذاب,بعذاب
مُهْلِكُوٓا۟,مهلكوا,مهلكوا
لَنُنَجِّيَنَّهُۥ,لننجينه,لننجينه
وَلَمَّآ,ولما,ولما
مُنَجُّوكَ,منجوك,منجوك
مُنزِلُونَ,منزلون,منزلون
وَلَقَد,ولقد,ولقد
تَّرَكْنَا,تركنا,تركنا
ءَايَةًۢ,ءاية,ءاية
بَيِّنَةً,بينة,بينة
وَٱرْجُوا۟,وارجوا,وارجوا
ٱلْءَاخِرَ,الءاخر,الءاخر
مَّسَٰكِنِهِمْ,مساكنهم,مساكنهم
مُسْتَبْصِرِينَ,مستبصرين,مستبصرين
وَقَٰرُونَ,وقارون,وقارون
سَٰبِقِينَ,سابقين,سابقين
فَكُلًّا,فكلا,فكلا
بِذَنۢبِهِۦ,بذنبه,بذنبه
خَسَفْنَا,خسفنا,خسفنا
ٱلْعَنكَبُوتِ,العنكبوت,العنكبوت
ٱتَّخَذَتْ,اتخذت,اتخذت
بَيْتًا,بيتا,بيتا
أَوْهَنَ,اوهن,اوهن
لَبَيْتُ,لبيت,لبيت
ٱلْأَمْثَٰلُ,الامثال,الامثال
نَضْرِبُهَا,نضربها,نضربها
يَعْقِلُهَآ,يعقلها,يعقلها
ٱلْعَٰلِمُونَ,العالمون,العالمون
ٱتْلُ,اتل,اتل
تَنْهَىٰ,تنهىا,تنهىا
وَلَذِكْرُ,ولذكر,ولذكر
تَصْنَعُونَ,تصنعون,تصنعون
تُجَٰدِلُوٓا۟,تجادلوا,تجادلوا
وَقُولُوٓا۟,وقولوا,وقولوا
وَأُنزِلَ,وانزل,وانزل
وَإِلَٰهُنَا,والاهنا,والاهنا
يَجْحَدُ,يجحد,يجحد
تَخُطُّهُۥ,تخطه,تخطه
لَّٱرْتَابَ,لارتاب,لارتاب
وَإِنَّمَآ,وانما,وانما
يَكْفِهِمْ,يكفهم,يكفهم
لَرَحْمَةً,لرحمة,لرحمة
لَّجَآءَهُمُ,لجاءهم,لجاءهم
وَلَيَأْتِيَنَّهُم,ولياتينهم,ولياتينهم
يَسْتَعْجِلُونَكَ,يستعجلونك,يستعجلونك
يَغْشَىٰهُمُ,يغشىاهم,يغشىاهم
أَرْجُلِهِمْ,ارجلهم,ارجلهم
يَٰعِبَادِىَ,ياعبادى,ياعبادى
أَرْضِى,ارضى,ارضى
وَٰسِعَةٌ,واسعة,واسعة
لَنُبَوِّئَنَّهُم,لنبوينهم,لنبوينهم
غُرَفًا,غرفا,غرفا
رِزْقَهَا,رزقها,رزقها
يَرْزُقُهَا,يرزقها,يرزقها
سَأَلْتَهُم,سالتهم,سالتهم
نَّزَّلَ,نزل,نزل
لَهْوٌ,لهو,لهو
وَلَعِبٌ,ولعب,ولعب
لَهِىَ,لهى,لهى
ٱلْحَيَوَانُ,الحيوان,الحيوان
رَكِبُوا۟,ركبوا,ركبوا
نَجَّىٰهُمْ,نجىاهم,نجىاهم
وَلِيَتَمَتَّعُوا۟,وليتمتعوا,وليتمتعوا
وَيُتَخَطَّفُ,ويتخطف,ويتخطف
حَوْلِهِمْ,حولهم,حولهم
وَبِنِعْمَةِ,وبنعمة,وبنعمة
جَآءَهُۥٓ,جاءه,جاءه
مَثْوًى,مثوى,مثوى
لَنَهْدِيَنَّهُمْ,لنهدينهم,لنهدينهم
لَمَعَ,لمع,لمع
غُلِبَتِ,غلبت,غلبت
ٱلرُّومُ,الروم,الروم
أَدْنَى,ادنى,ادنى
غَلَبِهِمْ,غلبهم,غلبهم
سَيَغْلِبُونَ,سيغلبون,سيغلبون
بِضْعِ,بضع,بضع
وَيَوْمَئِذٍ,ويوميذ,ويوميذ
يَفْرَحُ,يفرح,يفرح
بِنَصْرِ,بنصر,بنصر
يَنصُرُ,ينصر,ينصر
وَأَجَلٍ,واجل,واجل
بِلِقَآئِ,بلقاي,بلقاي
لَكَٰفِرُونَ,لكافرون,لكافرون
وَأَثَارُوا۟,واثاروا,واثاروا
وَعَمَرُوهَآ,وعمروها,وعمروها
عَمَرُوهَا,عمروها,عمروها
عَٰقِبَةَ,عاقبة,عاقبة
أَسَٰٓـُٔوا۟,اساـوا,اساـوا
ٱلسُّوٓأَىٰٓ,السواىا,السواىا
يُبْلِسُ,يبلس,يبلس
شُفَعَٰٓؤُا۟,شفعاوا,شفعاوا
بِشُرَكَآئِهِمْ,بشركايهم,بشركايهم
يَتَفَرَّقُونَ,يتفرقون,يتفرقون
رَوْضَةٍ,روضة,روضة
يُحْبَرُونَ,يحبرون,يحبرون
وَلِقَآئِ,ولقاي,ولقاي
مُحْضَرُونَ,محضرون,محضرون
تُمْسُونَ,تمسون,تمسون
تُصْبِحُونَ,تصبحون,تصبحون
تُظْهِرُونَ,تظهرون,تظهرون
وَيُحْىِ,ويحى,ويحى
ءَايَٰتِهِۦٓ,ءاياته,ءاياته
تَنتَشِرُونَ,تنتشرون,تنتشرون
لِّتَسْكُنُوٓا۟,لتسكنوا,لتسكنوا
خَلْقُ,خلق,خلق
وَٱخْتِلَٰفُ,واختلاف,واختلاف
أَلْسِنَتِكُمْ,السنتكم,السنتكم
وَأَلْوَٰنِكُمْ,والوانكم,والوانكم
لِّلْعَٰلِمِينَ,للعالمين,للعالمين
مَنَامُكُم,منامكم,منامكم
وَٱبْتِغَآؤُكُم,وابتغاوكم,وابتغاوكم
فَيُحْىِۦ,فيحى,فيحى
دَعْوَةً,دعوة,دعوة
تَخْرُجُونَ,تخرجون,تخرجون
أَهْوَنُ,اهون,اهون
فَأَنتُمْ,فانتم,فانتم
تَخَافُونَهُمْ,تخافونهم,تخافونهم
كَخِيفَتِكُمْ,كخيفتكم,كخيفتكم
فَأَقِمْ,فاقم,فاقم
فِطْرَتَ,فطرت,فطرت
لِخَلْقِ,لخلق,لخلق
مُنِيبِينَ,منيبين,منيبين
ضُرٌّ,ضرر,ضر
مُّنِيبِينَ,منيبين,منيبين
أَذَاقَهُم,اذاقهم,اذاقهم
يَتَكَلَّمُ,يتكلم,يتكلم
سَيِّئَةٌۢ,سيية,سيية
يَقْنَطُونَ,يقنطون,يقنطون
فَـَٔاتِ,فـات,فـات
رِّبًا,ربا,ربا
لِّيَرْبُوَا۟,ليربوا,ليربوا
يَرْبُوا۟,يربوا,يربوا
زَكَوٰةٍ,زكواة,زكواة
ٱلْمُضْعِفُونَ,المضعفون,المضعفون
رَزَقَكُمْ,رزقكم,رزقكم
ٱلْفَسَادُ,الفساد,الفساد
أَيْدِى,ايدى,ايدى
لِيُذِيقَهُم,ليذيقهم,ليذيقهم
مُّشْرِكِينَ,مشركين,مشركين
ٱلْقَيِّمِ,القيم,القيم
يَصَّدَّعُونَ,يصدعون,يصدعون
كُفْرُهُۥ,كفره,كفره
فَلِأَنفُسِهِمْ,فلانفسهم,فلانفسهم
يَمْهَدُونَ,يمهدون,يمهدون
ٱلرِّيَاحَ,الرياح,الرياح
مُبَشِّرَٰتٍ,مبشرات,مبشرات
وَلِيُذِيقَكُم,وليذيقكم,وليذيقكم
وَلِتَجْرِىَ,ولتجرى,ولتجرى
ٱلْفُلْكُ,الفلك,الفلك
فَتُثِيرُ,فتثير,فتثير
فَيَبْسُطُهُۥ,فيبسطه,فيبسطه
وَيَجْعَلُهُۥ,ويجعله,ويجعله
لَمُبْلِسِينَ,لمبلسين,لمبلسين
ءَاثَٰرِ,ءاثار,ءاثار
لَمُحْىِ,لمحى,لمحى
رِيحًا,ريحا,ريحا
فَرَأَوْهُ,فراوه,فراوه
مُصْفَرًّا,مصفرا,مصفرا
لَّظَلُّوا۟,لظلوا,لظلوا
بِهَٰدِ,بهاد,بهاد
ضَعْفٍ,ضعف,ضعف
وَشَيْبَةً,وشيبة,وشيبة
ٱلْقَدِيرُ,القدير,القدير
يُقْسِمُ,يقسم,يقسم
سَاعَةٍ,ساعة,ساعة
وَٱلْإِيمَٰنَ,والايمان,والايمان
فَهَٰذَا,فهاذا,فهاذا
وَلَٰكِنَّكُمْ,ولاكنكم,ولاكنكم
فَيَوْمَئِذٍ,فيوميذ,فيوميذ
مَعْذِرَتُهُمْ,معذرتهم,معذرتهم
لَّيَقُولَنَّ,ليقولن,ليقولن
مُبْطِلُونَ,مبطلون,مبطلون
يَسْتَخِفَّنَّكَ,يستخفنك,يستخفنك
لِّلْمُحْسِنِينَ,للمحسنين,للمحسنين
يَشْتَرِى,يشترى,يشترى
لَهْوَ,لهو,لهو
وَيَتَّخِذَهَا,ويتخذها,ويتخذها
مُسْتَكْبِرًا,مستكبرا,مستكبرا
يَسْمَعْهَا,يسمعها,يسمعها
كَأَنَّ,كان,كان
أُذُنَيْهِ,اذنيه,اذنيه
فَبَشِّرْهُ,فبشره,فبشره
فَأَرُونِى,فارونى,فارونى
لُقْمَٰنَ,لقمان,لقمان
ٱشْكُرْ,اشكر,اشكر
يَشْكُرْ,يشكر,يشكر
لُقْمَٰنُ,لقمان,لقمان
لِٱبْنِهِۦ,لابنه,لابنه
يَعِظُهُۥ,يعظه,يعظه
ٱلشِّرْكَ,الشرك,الشرك
لَظُلْمٌ,لظلم,لظلم
حَمَلَتْهُ,حملته,حملته
أُمُّهُۥ,امه,امه
وَهْنًا,وهنا,وهنا
وَهْنٍ,وهن,وهن
وَفِصَٰلُهُۥ,وفصاله,وفصاله
عَامَيْنِ,عامين,عامين
وَلِوَٰلِدَيْكَ,ولوالديك,ولوالديك
تُشْرِكَ,تشرك,تشرك
تُطِعْهُمَا,تطعهما,تطعهما
وَصَاحِبْهُمَا,وصاحبهما,وصاحبهما
مَعْرُوفًا,معروفا,معروفا
إِنَّهَآ,انها,انها
فَتَكُن,فتكن,فتكن
صَخْرَةٍ,صخرة,صخرة
وَٱنْهَ,وانه,وانه
